year,month,value,fetched_at
2008,8,-1.850,2026-08-11 11:38:21
2008,9,-1.870,2026-08-11 11:38:21
2008,10,-1.900,2026-08-11 11:38:21
2008,11,-1.590,2026-08-11 11:38:21
2008,12,-1.310,2026-08-11 11:38:21
2009,1,-1.810,2026-08-11 11:38:21
2009,2,-1.780,2026-08-11 11:38:21
2009,3,-2.060,2026-08-11 11:38:21
2009,4,-2.230,2026-08-11 11:38:21
2009,5,-1.320,2026-08-11 11:38:21
2009,6,-0.730,2026-08-11 11:38:21
2009,7,-0.710,2026-08-11 11:38:21
2009,8,-0.490,2026-08-11 11:38:21
2009,9,0.330,2026-08-11 11:38:21
2009,10,-0.130,2026-08-11 11:38:21
2009,11,-0.940,2026-08-11 11:38:21
2009,12,-0.510,2026-08-11 11:38:21
2010,1,0.050,2026-08-11 11:38:21
2010,2,0.250,2026-08-11 11:38:21
2010,3,-0.160,2026-08-11 11:38:21
2010,4,-0.040,2026-08-11 11:38:21
2010,5,-0.180,2026-08-11 11:38:21
2010,6,-0.790,2026-08-11 11:38:21
2010,7,-1.990,2026-08-11 11:38:21
2010,8,-2.210,2026-08-11 11:38:21
2010,9,-2.450,2026-08-11 11:38:21
2010,10,-1.600,2026-08-11 11:38:21
2010,11,-1.570,2026-08-11 11:38:21
2010,12,-2.040,2026-08-11 11:38:21
2011,1,-1.800,2026-08-11 11:38:21
2011,2,-1.460,2026-08-11 11:38:21
2011,3,-1.280,2026-08-11 11:38:21
2011,4,-1.020,2026-08-11 11:38:21
2011,5,-0.660,2026-08-11 11:38:21
2011,6,-1.080,2026-08-11 11:38:21
2011,7,-2.300,2026-08-11 11:38:21
2011,8,-2.370,2026-08-11 11:38:21
2011,9,-2.500,2026-08-11 11:38:21
2011,10,-1.920,2026-08-11 11:38:21
2011,11,-2.950,2026-08-11 11:38:21
2011,12,-2.400,2026-08-11 11:38:21
2012,1,-1.850,2026-08-11 11:38:21
2012,2,-1.350,2026-08-11 11:38:21
2012,3,-1.660,2026-08-11 11:38:21
2012,4,-1.010,2026-08-11 11:38:21
2012,5,-2.120,2026-08-11 11:38:21
2012,6,-1.630,2026-08-11 11:38:21
2012,7,-2.400,2026-08-11 11:38:21
2012,8,-2.600,2026-08-11 11:38:21
2012,9,-2.990,2026-08-11 11:38:21
2012,10,-1.220,2026-08-11 11:38:21
2012,11,-0.660,2026-08-11 11:38:21
2012,12,-1.310,2026-08-11 11:38:21
2013,1,-1.100,2026-08-11 11:38:21
2013,2,-1.420,2026-08-11 11:38:21
2013,3,-1.480,2026-08-11 11:38:21
2013,4,-0.720,2026-08-11 11:38:21
2013,5,-0.400,2026-08-11 11:38:21
2013,6,-1.190,2026-08-11 11:38:21
2013,7,-1.340,2026-08-11 11:38:21
2013,8,-1.560,2026-08-11 11:38:21
2013,9,-1.000,2026-08-11 11:38:21
2013,10,-1.650,2026-08-11 11:38:21
2013,11,-1.090,2026-08-11 11:38:21
2013,12,-1.040,2026-08-11 11:38:21
2014,1,-0.570,2026-08-11 11:38:21
2014,2,-0.420,2026-08-11 11:38:21
2014,3,0.300,2026-08-11 11:38:21
2014,4,0.360,2026-08-11 11:38:21
2014,5,1.270,2026-08-11 11:38:21
2014,6,-0.280,2026-08-11 11:38:21
2014,7,0.250,2026-08-11 11:38:21
2014,8,0.340,2026-08-11 11:38:21
2014,9,0.760,2026-08-11 11:38:21
2014,10,1.430,2026-08-11 11:38:21
2014,11,1.350,2026-08-11 11:38:21
2014,12,1.860,2026-08-11 11:38:21
2015,1,1.510,2026-08-11 11:38:21
2015,2,1.520,2026-08-11 11:38:21
2015,3,1.330,2026-08-11 11:38:21
2015,4,0.900,2026-08-11 11:38:21
2015,5,0.320,2026-08-11 11:38:21
2015,6,0.820,2026-08-11 11:38:21
2015,7,1.410,2026-08-11 11:38:21
2015,8,0.980,2026-08-11 11:38:21
2015,9,0.970,2026-08-11 11:38:21
2015,10,0.840,2026-08-11 11:38:21
2015,11,0.170,2026-08-11 11:38:21
2015,12,0.290,2026-08-11 11:38:21
2016,1,0.750,2026-08-11 11:38:21
2016,2,1.290,2026-08-11 11:38:21
2016,3,1.560,2026-08-11 11:38:21
2016,4,1.740,2026-08-11 11:38:21
2016,5,1.600,2026-08-11 11:38:21
2016,6,0.870,2026-08-11 11:38:21
2016,7,0.570,2026-08-11 11:38:21
2016,8,-0.630,2026-08-11 11:38:21
2016,9,-0.800,2026-08-11 11:38:21
2016,10,-0.430,2026-08-11 11:38:21
2016,11,0.960,2026-08-11 11:38:21
2016,12,0.610,2026-08-11 11:38:21
2017,1,-0.060,2026-08-11 11:38:21
2017,2,-0.020,2026-08-11 11:38:21
2017,3,0.100,2026-08-11 11:38:21
2017,4,0.560,2026-08-11 11:38:21
2017,5,0.450,2026-08-11 11:38:21
2017,6,0.330,2026-08-11 11:38:21
2017,7,-0.450,2026-08-11 11:38:21
2017,8,-0.630,2026-08-11 11:38:21
2017,9,-0.200,2026-08-11 11:38:21
2017,10,-0.680,2026-08-11 11:38:21
2017,11,-0.600,2026-08-11 11:38:21
2017,12,-0.030,2026-08-11 11:38:21
2018,1,0.380,2026-08-11 11:38:21
2018,2,-0.090,2026-08-11 11:38:21
2018,3,-0.720,2026-08-11 11:38:21
2018,4,-0.820,2026-08-11 11:38:21
2018,5,-0.470,2026-08-11 11:38:21
2018,6,-0.660,2026-08-11 11:38:21
2018,7,-0.030,2026-08-11 11:38:21
2018,8,-0.240,2026-08-11 11:38:21
2018,9,-0.350,2026-08-11 11:38:21
2018,10,-0.570,2026-08-11 11:38:21
2018,11,-0.700,2026-08-11 11:38:21
2018,12,-0.210,2026-08-11 11:38:21
2019,1,-0.340,2026-08-11 11:38:21
2019,2,-0.720,2026-08-11 11:38:21
2019,3,-0.400,2026-08-11 11:38:21
2019,4,0.090,2026-08-11 11:38:21
2019,5,0.260,2026-08-11 11:38:21
2019,6,-0.060,2026-08-11 11:38:21
2019,7,0.520,2026-08-11 11:38:21
2019,8,-0.000,2026-08-11 11:38:21
2019,9,0.130,2026-08-11 11:38:21
2019,10,-0.900,2026-08-11 11:38:21
2019,11,-0.510,2026-08-11 11:38:21
2019,12,-0.000,2026-08-11 11:38:21
2020,1,-1.410,2026-08-11 11:38:21
2020,2,-1.480,2026-08-11 11:38:21
2020,3,-1.750,2026-08-11 11:38:21
2020,4,-1.320,2026-08-11 11:38:21
2020,5,-0.520,2026-08-11 11:38:21
2020,6,-0.750,2026-08-11 11:38:21
2020,7,-0.920,2026-08-11 11:38:21
2020,8,-1.330,2026-08-11 11:38:21
2020,9,-1.040,2026-08-11 11:38:21
2020,10,-0.620,2026-08-11 11:38:21
2020,11,-1.580,2026-08-11 11:38:21
2020,12,-0.980,2026-08-11 11:38:21
2021,1,-0.610,2026-08-11 11:38:21
2021,2,-1.090,2026-08-11 11:38:21
2021,3,-1.670,2026-08-11 11:38:21
2021,4,-1.840,2026-08-11 11:38:21
2021,5,-2.040,2026-08-11 11:38:21
2021,6,-1.820,2026-08-11 11:38:21
2021,7,-2.000,2026-08-11 11:38:21
2021,8,-0.950,2026-08-11 11:38:21
2021,9,-1.960,2026-08-11 11:38:21
2021,10,-3.140,2026-08-11 11:38:21
2021,11,-2.750,2026-08-11 11:38:21
2021,12,-2.710,2026-08-11 11:38:21
2022,1,-2.400,2026-08-11 11:38:21
2022,2,-1.910,2026-08-11 11:38:21
2022,3,-1.670,2026-08-11 11:38:21
2022,4,-2.090,2026-08-11 11:38:21
2022,5,-2.230,2026-08-11 11:38:21
2022,6,-1.310,2026-08-11 11:38:21
2022,7,-2.630,2026-08-11 11:38:21
2022,8,-2.380,2026-08-11 11:38:21
2022,9,-2.280,2026-08-11 11:38:21
2022,10,-1.810,2026-08-11 11:38:21
2022,11,-2.400,2026-08-11 11:38:21
2022,12,-2.210,2026-08-11 11:38:21
2023,1,-1.240,2026-08-11 11:38:21
2023,2,-1.650,2026-08-11 11:38:21
2023,3,-2.450,2026-08-11 11:38:21
2023,4,-3.080,2026-08-11 11:38:21
2023,5,-2.410,2026-08-11 11:38:21
2023,6,-2.550,2026-08-11 11:38:21
2023,7,-2.540,2026-08-11 11:38:21
2023,8,-2.480,2026-08-11 11:38:21
2023,9,-2.990,2026-08-11 11:38:21
2023,10,-2.230,2026-08-11 11:38:21
2023,11,-1.790,2026-08-11 11:38:21
2023,12,-1.660,2026-08-11 11:38:21
2024,1,-1.570,2026-08-11 11:38:21
2024,2,-1.340,2026-08-11 11:38:21
2024,3,-1.540,2026-08-11 11:38:21
2024,4,-2.110,2026-08-11 11:38:21
2024,5,-2.980,2026-08-11 11:38:21
2024,6,-3.150,2026-08-11 11:38:21
2024,7,-3.010,2026-08-11 11:38:21
2024,8,-2.910,2026-08-11 11:38:21
2024,9,-3.560,2026-08-11 11:38:21
2024,10,-3.800,2026-08-11 11:38:21
2024,11,-3.130,2026-08-11 11:38:21
2024,12,-2.030,2026-08-11 11:38:21
2025,1,-1.290,2026-08-11 11:38:21
2025,2,-1.400,2026-08-11 11:38:21
2025,3,-1.120,2026-08-11 11:38:21
2025,4,-1.150,2026-08-11 11:38:21
2025,5,-1.660,2026-08-11 11:38:21
2025,6,-2.640,2026-08-11 11:38:21
2025,7,-4.210,2026-08-11 11:38:21
2025,8,-3.230,2026-08-11 11:38:21
2025,9,-2.310,2026-08-11 11:38:21
2025,10,-2.370,2026-08-11 11:38:21
2025,11,-1.510,2026-08-11 11:38:21
2025,12,-0.960,2026-08-11 11:38:21
2026,1,-1.240,2026-08-11 11:38:21
2026,2,-1.000,2026-08-11 11:38:21
2026,3,-1.420,2026-08-11 11:38:21
2026,4,-1.620,2026-08-11 11:38:21
2026,5,-1.670,2026-08-11 11:38:21
2026,6,-1.710,2026-08-11 11:38:21
2026,7,-2.030,2026-08-11 11:38:21
